"id"	"eid"	"sex"
1319149	1319149	1
1320303	1320303	0
1320472	1320472	0
1320522	1320522	1
1320942	1320942	0
1320981	1320981	1
1320997	1320997	0
1321033	1321033	0
1321190	1321190	1
1321239	1321239	1
1321310	1321310	1
1321455	1321455	0
1321630	1321630	0
1322038	1322038	0
1322261	1322261	1
1322869	1322869	1
1323005	1323005	1
1323084	1323084	1
1323144	1323144	0
1323237	1323237	1
1324742	1324742	0
1324755	1324755	1
1325248	1325248	1
1325579	1325579	1
1325793	1325793	1
1326691	1326691	1
1326852	1326852	1
1327534	1327534	1
1327627	1327627	1
1327865	1327865	1
1327952	1327952	0
1328036	1328036	1
1328194	1328194	1
1328465	1328465	0
1328613	1328613	1
1328738	1328738	0
1328905	1328905	1
1328947	1328947	1
1329205	1329205	1
1329483	1329483	1
1329499	1329499	0
1329590	1329590	1
1329764	1329764	0
1330084	1330084	1
1330187	1330187	1
1330695	1330695	0
1331077	1331077	1
1331376	1331376	1
1331422	1331422	0
1331928	1331928	1
1332000	1332000	1
1332232	1332232	0
1332462	1332462	0
1332486	1332486	0
1332927	1332927	0
1332940	1332940	1
1333310	1333310	0
1333519	1333519	1
1333556	1333556	1
1333925	1333925	0
1334056	1334056	0
1334255	1334255	0
1334312	1334312	1
1334648	1334648	0
1334691	1334691	1
1335112	1335112	0
1335228	1335228	1
1335430	1335430	1
1335515	1335515	0
1335669	1335669	1
1335746	1335746	1
1335790	1335790	0
1335809	1335809	1
1335905	1335905	1
1335992	1335992	0
1336024	1336024	1
1336046	1336046	0
1336210	1336210	1
1337015	1337015	1
1337071	1337071	0
1337837	1337837	1
1337913	1337913	0
1338316	1338316	1
1338359	1338359	1
1338995	1338995	1
1339448	1339448	1
1340055	1340055	0
1340652	1340652	1
1340810	1340810	1
1340953	1340953	1
1341242	1341242	1
1341269	1341269	0
1341707	1341707	0
1341959	1341959	1
1341998	1341998	1
1342160	1342160	0
1342580	1342580	1
1342657	1342657	0
1342686	1342686	0
1343024	1343024	0
1343283	1343283	1
1343763	1343763	0
1343834	1343834	1
1343897	1343897	1
1344065	1344065	1
1344134	1344134	0
1344155	1344155	0
1344727	1344727	0
1344796	1344796	0
1345002	1345002	0
1345673	1345673	1
1345837	1345837	1
1345885	1345885	1
1345913	1345913	0
1346698	1346698	0
1346768	1346768	0
1347502	1347502	1
1347540	1347540	0
1347613	1347613	1
1347697	1347697	0
1348174	1348174	1
1348286	1348286	1
1348360	1348360	1
1348409	1348409	1
1348491	1348491	1
1348639	1348639	1
1348705	1348705	1
1348952	1348952	1
1349032	1349032	0
1349661	1349661	0
1349797	1349797	1
1349819	1349819	1
1350473	1350473	1
1350523	1350523	1
1350717	1350717	1
1350855	1350855	0
1350912	1350912	1
1351032	1351032	1
1351211	1351211	1
1351505	1351505	0
1351683	1351683	1
1352298	1352298	1
1352389	1352389	1
1352401	1352401	1
1352456	1352456	1
1352894	1352894	1
1353118	1353118	1
1353184	1353184	1
1353439	1353439	1
1353707	1353707	1
1353916	1353916	1
1353941	1353941	0
1354271	1354271	1
1354455	1354455	1
1354587	1354587	1
1355068	1355068	1
1355387	1355387	0
1355688	1355688	0
1355804	1355804	1
1356029	1356029	1
1356355	1356355	0
1356591	1356591	0
1356723	1356723	0
1357130	1357130	0
1357165	1357165	0
1357177	1357177	1
1357232	1357232	1
1357744	1357744	1
1357939	1357939	1
1357953	1357953	0
1358142	1358142	0
1358178	1358178	1
1358354	1358354	0
1358458	1358458	1
1359678	1359678	1
1359697	1359697	0
1359950	1359950	1
1360131	1360131	0
1360173	1360173	1
1360394	1360394	0
1360557	1360557	0
1360570	1360570	1
1360761	1360761	0
1361244	1361244	0
1361386	1361386	0
1361515	1361515	0
1361540	1361540	0
1361571	1361571	0
1361678	1361678	0
1361738	1361738	1
1361767	1361767	0
1361790	1361790	1
1362122	1362122	1
1362145	1362145	1
1362249	1362249	1
1362344	1362344	0
1362393	1362393	1
1362804	1362804	0
1363102	1363102	0
1363224	1363224	0
1363550	1363550	1
1363769	1363769	0
1363778	1363778	0
1363887	1363887	0
1364268	1364268	1
1364759	1364759	1
1364945	1364945	1
1365134	1365134	1
1365205	1365205	0
1365620	1365620	1
1366109	1366109	1
1366180	1366180	1
1366259	1366259	0
1366265	1366265	1
1367937	1367937	0
1368086	1368086	0
1368361	1368361	0
1368720	1368720	1
1368932	1368932	1
1369209	1369209	0
1369276	1369276	0
1369537	1369537	0
1369652	1369652	1
1369939	1369939	0
1369971	1369971	0
1370049	1370049	1
1370070	1370070	1
1370322	1370322	0
1370501	1370501	1
1370932	1370932	1
1371286	1371286	0
1371301	1371301	1
1371454	1371454	1
1371729	1371729	0
1371898	1371898	0
1371903	1371903	1
1372613	1372613	1
1372697	1372697	1
1372752	1372752	1
1372880	1372880	1
1373181	1373181	1
1373229	1373229	1
1373247	1373247	1
1373317	1373317	1
1373461	1373461	1
1373956	1373956	1
1373972	1373972	1
1374052	1374052	1
1374149	1374149	1
1374327	1374327	1
1374429	1374429	0
1374565	1374565	1
1374672	1374672	0
1374881	1374881	1
1374951	1374951	0
1375211	1375211	1
1375304	1375304	1
1375359	1375359	1
1375592	1375592	0
1375683	1375683	0
1375933	1375933	1
1376078	1376078	1
1376123	1376123	1
1376506	1376506	1
1376551	1376551	1
1376579	1376579	1
1376624	1376624	1
1377212	1377212	1
1377285	1377285	1
1377334	1377334	1
1378001	1378001	1
1378044	1378044	0
1378173	1378173	0
1378351	1378351	1
1379851	1379851	0
1379894	1379894	0
1379955	1379955	1
1379981	1379981	1
1380325	1380325	1
1380474	1380474	1
1380503	1380503	0
1381428	1381428	0
1381507	1381507	1
1381650	1381650	1
1381684	1381684	1
1381851	1381851	0
1382102	1382102	0
1382252	1382252	1
1382341	1382341	1
1382505	1382505	1
1382529	1382529	1
1382531	1382531	0
1383671	1383671	1
1384486	1384486	0
1384568	1384568	1
1385184	1385184	1
1385394	1385394	0
1385586	1385586	1
1385632	1385632	1
1385977	1385977	0
1386112	1386112	1
1386137	1386137	0
1386244	1386244	1
1386539	1386539	1
1386767	1386767	1
1386931	1386931	1
1387215	1387215	0
1387399	1387399	1
1387556	1387556	1
1387682	1387682	1
1388236	1388236	1
1388258	1388258	1
1388516	1388516	1
1388582	1388582	0
1388834	1388834	0
1388878	1388878	1
1388937	1388937	1
1389029	1389029	1
1389576	1389576	1
1389723	1389723	1
1390051	1390051	1
1390372	1390372	1
1390513	1390513	1
1390542	1390542	1
1390664	1390664	0
1390688	1390688	1
1391424	1391424	0
1391741	1391741	1
1392118	1392118	1
1392521	1392521	1
1392533	1392533	0
1393132	1393132	1
1393389	1393389	1
1393545	1393545	1
1393583	1393583	1
1393885	1393885	1
1394219	1394219	1
1394416	1394416	1
1395776	1395776	1
1396252	1396252	0
1396778	1396778	1
1397606	1397606	0
1397637	1397637	1
1398462	1398462	0
1398822	1398822	1
1398939	1398939	0
1399264	1399264	1
1399296	1399296	1
1399785	1399785	0
1400023	1400023	1
1400100	1400100	0
1400134	1400134	1
1400376	1400376	1
1400407	1400407	0
1400796	1400796	0
1401303	1401303	1
1401324	1401324	0
1401507	1401507	0
1401536	1401536	1
1402091	1402091	0
1402224	1402224	0
1402726	1402726	1
1402755	1402755	0
1403513	1403513	1
1404254	1404254	1
1404495	1404495	1
1404520	1404520	1
1404624	1404624	0
1404667	1404667	1
1404899	1404899	0
1405200	1405200	0
1405297	1405297	1
1405710	1405710	1
1405758	1405758	0
1405761	1405761	1
1405889	1405889	1
1405982	1405982	0
1406219	1406219	1
1406880	1406880	0
1407049	1407049	0
1407057	1407057	0
1407271	1407271	0
1407884	1407884	0
1408162	1408162	1
1408405	1408405	0
1408473	1408473	0
1408516	1408516	0
1409172	1409172	0
1409532	1409532	0
1409670	1409670	0
1409730	1409730	0
1410296	1410296	0
1410361	1410361	0
1410948	1410948	1
1411542	1411542	0
1411627	1411627	0
1411653	1411653	1
1411729	1411729	0
1411898	1411898	1
1412179	1412179	1
1412553	1412553	1
1412876	1412876	0
1413077	1413077	1
1413309	1413309	1
1413317	1413317	1
1413538	1413538	0
1414261	1414261	1
1414687	1414687	1
1414813	1414813	1
1415203	1415203	0
1415610	1415610	1
1415661	1415661	1
1416069	1416069	1
1416433	1416433	1
1416512	1416512	0
1416719	1416719	0
1417160	1417160	1
1417517	1417517	1
1417576	1417576	1
1417580	1417580	1
1417723	1417723	0
1417839	1417839	1
1418044	1418044	1
1418464	1418464	1
1418852	1418852	1
1419088	1419088	0
1419666	1419666	1
1419708	1419708	1
1420274	1420274	0
1420492	1420492	0
1420565	1420565	1
1420628	1420628	0
1421316	1421316	1
1421420	1421420	1
1421828	1421828	0
1421844	1421844	0
1421957	1421957	0
1422125	1422125	1
1422401	1422401	0
1422444	1422444	0
1422522	1422522	1
1422812	1422812	0
1422997	1422997	1
1423105	1423105	1
1423427	1423427	1
1423680	1423680	1
1423875	1423875	1
1423959	1423959	0
1424189	1424189	0
1424720	1424720	1
1424805	1424805	1
1425705	1425705	1
1425882	1425882	1
1426326	1426326	1
1426525	1426525	0
1426548	1426548	0
1426554	1426554	1
1427013	1427013	0
1427177	1427177	1
1427225	1427225	0
1428098	1428098	1
1428499	1428499	1
1428960	1428960	1
1429106	1429106	0
1429151	1429151	1
1429539	1429539	1
1430147	1430147	0
1430632	1430632	0
1430676	1430676	1
1430745	1430745	1
1430758	1430758	1
1431185	1431185	1
1431459	1431459	1
1431697	1431697	1
1431724	1431724	0
1431809	1431809	1
1432174	1432174	0
1432417	1432417	1
1432784	1432784	1
1433063	1433063	1
1433102	1433102	1
1433330	1433330	0
1433550	1433550	0
1433819	1433819	1
1434101	1434101	1
1434172	1434172	1
1434285	1434285	1
1434686	1434686	0
1434815	1434815	1
1434839	1434839	1
1435436	1435436	1
1436879	1436879	1
1436997	1436997	0
1437108	1437108	0
1437195	1437195	0
1437466	1437466	1
1437577	1437577	1
1437897	1437897	0
1438124	1438124	1
1438146	1438146	0
1438310	1438310	0
1438478	1438478	1
1439421	1439421	0
1439675	1439675	0
1440161	1440161	0
1440688	1440688	1
1441517	1441517	0
1441563	1441563	0
1441614	1441614	1
1441910	1441910	1
1442093	1442093	1
1442269	1442269	0
1442508	1442508	1
1442758	1442758	0
1443561	1443561	1
1443666	1443666	1
1443721	1443721	0
1443770	1443770	0
1444185	1444185	0
1444600	1444600	0
1444817	1444817	0
1445067	1445067	1
1445339	1445339	0
1445371	1445371	1
1445523	1445523	1
1445530	1445530	1
1445656	1445656	0
1446316	1446316	1
1446801	1446801	0
1447155	1447155	1
1447376	1447376	1
1447410	1447410	0
1447679	1447679	1
1447788	1447788	1
1447960	1447960	1
1448248	1448248	1
1448964	1448964	0
1449095	1449095	0
1449189	1449189	0
1449779	1449779	1
1449963	1449963	1
1449976	1449976	1
1450428	1450428	0
1450721	1450721	1
1451057	1451057	1
1451253	1451253	1
1451751	1451751	0
1452121	1452121	0
1452162	1452162	0
1452466	1452466	0
1452628	1452628	1
1452672	1452672	0
1452709	1452709	1
1452725	1452725	1
1453084	1453084	1
1453424	1453424	1
1453475	1453475	1
1453509	1453509	1
1453695	1453695	1
1453871	1453871	1
1453896	1453896	1
1454188	1454188	1
1454420	1454420	1
1454661	1454661	1
1454700	1454700	1
1454887	1454887	0
1455000	1455000	1
1455026	1455026	0
1455331	1455331	1
1455861	1455861	1
1456118	1456118	0
1456131	1456131	1
1456242	1456242	0
1456521	1456521	1
1456617	1456617	1
1456663	1456663	0
1456867	1456867	1
1457286	1457286	1
1457705	1457705	1
1457911	1457911	0
1458045	1458045	0
1458058	1458058	1
1458194	1458194	1
1458228	1458228	1
1458724	1458724	1
1459004	1459004	1
1459100	1459100	1
1459134	1459134	1
1459155	1459155	0
1459247	1459247	0
1459567	1459567	1
1459620	1459620	1
1460047	1460047	1
1460695	1460695	0
1460782	1460782	0
1461100	1461100	0
1461218	1461218	1
1461229	1461229	0
1461575	1461575	1
1461643	1461643	0
1461808	1461808	1
1461895	1461895	1
1462116	1462116	1
1462130	1462130	1
1462506	1462506	0
1462537	1462537	1
1462899	1462899	0
1463271	1463271	1
1463478	1463478	1
1463884	1463884	1
1464173	1464173	0
1464379	1464379	0
1465112	1465112	1
1465929	1465929	1
1466353	1466353	1
1466937	1466937	1
1466979	1466979	1
1467039	1467039	1
1467088	1467088	0
1467216	1467216	0
1468009	1468009	0
1468238	1468238	0
1468550	1468550	1
1468700	1468700	0
1469020	1469020	0
1469262	1469262	1
1469286	1469286	0
1469526	1469526	1
1469578	1469578	0
1469696	1469696	0
1469784	1469784	0
1469865	1469865	1
1469911	1469911	1
1470246	1470246	0
1470377	1470377	1
1470406	1470406	1
1470505	1470505	0
1470755	1470755	1
1471034	1471034	1
1471512	1471512	1
1471701	1471701	0
1471760	1471760	0
1471845	1471845	1
1472436	1472436	1
1472739	1472739	1
1473194	1473194	1
1473293	1473293	0
1474096	1474096	1
1474154	1474154	1
1474536	1474536	0
1475932	1475932	1
1476816	1476816	0
1477184	1477184	0
1477394	1477394	0
1477496	1477496	1
1477824	1477824	1
1477959	1477959	1
1478092	1478092	0
1478144	1478144	1
1478193	1478193	1
1478243	1478243	1
1478251	1478251	0
1478334	1478334	0
1478411	1478411	0
1478490	1478490	1
1479011	1479011	0
1479353	1479353	1
1479776	1479776	1
1479834	1479834	1
1480185	1480185	0
1481108	1481108	1
1481516	1481516	1
1481763	1481763	1
1482152	1482152	1
1482682	1482682	1
1483225	1483225	0
1484360	1484360	1
1484526	1484526	1
1484664	1484664	0
1484924	1484924	0
1485621	1485621	1
1485765	1485765	1
1485782	1485782	0
1486023	1486023	1
1486247	1486247	1
1486332	1486332	1
1486458	1486458	1
1486739	1486739	1
1487127	1487127	1
1487341	1487341	1
1487962	1487962	1
1488125	1488125	1
1488631	1488631	1
1489056	1489056	1
1489508	1489508	1
1489680	1489680	1
1490000	1490000	1
1490347	1490347	0
1490728	1490728	0
1490971	1490971	1
1491056	1491056	0
1491131	1491131	1
1491368	1491368	1
1491471	1491471	1
1491496	1491496	0
1491803	1491803	0
1492092	1492092	1
1492212	1492212	0
1492397	1492397	0
1492759	1492759	1
1492936	1492936	1
1493186	1493186	0
1493842	1493842	0
1494098	1494098	1
1494273	1494273	0
1494436	1494436	1
1494511	1494511	1
1494606	1494606	0
1494771	1494771	0
1495088	1495088	0
1495180	1495180	1
1495191	1495191	1
1495298	1495298	0
1495435	1495435	1
1495444	1495444	1
1495536	1495536	1
1495806	1495806	1
1495978	1495978	1
1496057	1496057	0
1496698	1496698	1
1497256	1497256	1
1497308	1497308	1
1497738	1497738	0
1497817	1497817	1
1497950	1497950	1
1498012	1498012	0
1498360	1498360	0
1498581	1498581	0
1498664	1498664	1
1498967	1498967	0
1499304	1499304	0
1499494	1499494	1
1499547	1499547	0
1499645	1499645	0
1499797	1499797	0
1499914	1499914	0
1499995	1499995	0
1500140	1500140	0
1500412	1500412	1
1500887	1500887	1
1501305	1501305	1
1501537	1501537	0
1501793	1501793	1
1501971	1501971	0
1502376	1502376	0
1502814	1502814	1
1502833	1502833	1
1503179	1503179	0
1503395	1503395	0
1503441	1503441	0
1503600	1503600	0
1503613	1503613	1
1503746	1503746	0
1504088	1504088	0
1504367	1504367	1
1504456	1504456	0
1504733	1504733	1
1504843	1504843	1
1505190	1505190	0
1505374	1505374	1
1505478	1505478	0
1505682	1505682	0
1505925	1505925	1
1506094	1506094	1
1506262	1506262	1
1506335	1506335	1
1506448	1506448	1
1506750	1506750	1
1507707	1507707	0
1507736	1507736	1
1507745	1507745	0
1507758	1507758	0
1508999	1508999	1
1509038	1509038	1
1509090	1509090	1
1509114	1509114	1
1509162	1509162	1
1509195	1509195	0
1509516	1509516	1
1509732	1509732	1
1509842	1509842	0
1510028	1510028	1
1510312	1510312	1
1510846	1510846	1
1510941	1510941	0
1511036	1511036	0
1511061	1511061	0
1511272	1511272	1
1511502	1511502	0
1511724	1511724	1
1511966	1511966	1
1512387	1512387	1
1512454	1512454	1
1512859	1512859	0
1512911	1512911	1
1512924	1512924	1
1513140	1513140	1
1513645	1513645	0
1513769	1513769	1
1514509	1514509	0
1514974	1514974	0
1515134	1515134	0
1515694	1515694	1
1516942	1516942	0
1516978	1516978	0
1517222	1517222	1
1517371	1517371	1
1517396	1517396	1
1517687	1517687	1
1517725	1517725	1
1517813	1517813	0
1518399	1518399	0
1518413	1518413	0
1518442	1518442	1
1518706	1518706	1
1519034	1519034	0
1519579	1519579	1
1519701	1519701	1
1520452	1520452	1
1520576	1520576	0
1520621	1520621	1
1520704	1520704	1
1520910	1520910	1
1520974	1520974	0
1521273	1521273	1
1521833	1521833	1
1521901	1521901	0
1521987	1521987	0
1523014	1523014	0
1523336	1523336	1
1523892	1523892	0
1524278	1524278	0
1524343	1524343	0
1524402	1524402	1
1524625	1524625	1
1524707	1524707	0
1525074	1525074	0
1525083	1525083	1
1525106	1525106	1
1525201	1525201	0
1525423	1525423	1
1525626	1525626	0
1526052	1526052	1
1526108	1526108	1
1526236	1526236	1
1526258	1526258	0
1526492	1526492	0
1526776	1526776	1
1526834	1526834	1
1526855	1526855	0
1526920	1526920	1
1527493	1527493	0
1527806	1527806	1
1527843	1527843	1
1528048	1528048	1
1528076	1528076	1
1528164	1528164	0
1528518	1528518	0
1528610	1528610	1
1528622	1528622	1
1528872	1528872	1
1529012	1529012	1
1529214	1529214	0
1529360	1529360	1
1529640	1529640	1
1529664	1529664	0
1529750	1529750	0
1529946	1529946	1
1530239	1530239	1
1530361	1530361	0
1530481	1530481	0
1530963	1530963	0
1531158	1531158	1
1531199	1531199	0
1531214	1531214	1
1531747	1531747	1
1531750	1531750	0
1532151	1532151	0
1532219	1532219	0
1532370	1532370	1
1532600	1532600	1
1532863	1532863	1
1533348	1533348	0
1533436	1533436	1
1533511	1533511	0
1533702	1533702	0
1534450	1534450	1
1534994	1534994	0
1535091	1535091	0
1535330	1535330	0
1535468	1535468	0
1535550	1535550	0
1535734	1535734	1
1535908	1535908	0
1536209	1536209	1
1536305	1536305	1
1536787	1536787	1
1537084	1537084	1
1537910	1537910	1
1538035	1538035	0
1538060	1538060	0
1538072	1538072	0
1538297	1538297	1
1538570	1538570	0
1538803	1538803	1
1538998	1538998	1
1539352	1539352	0
1539419	1539419	0
1539574	1539574	1
1539650	1539650	1
1539955	1539955	1
1539978	1539978	0
1540293	1540293	0
1541405	1541405	0
1541559	1541559	0
1541582	1541582	0
1541598	1541598	1
1541855	1541855	1
1542057	1542057	1
1542103	1542103	1
1543276	1543276	0
1543457	1543457	0
1543760	1543760	1
1545018	1545018	0
1545084	1545084	1
1545871	1545871	1
1545922	1545922	0
1545945	1545945	1
1546142	1546142	1
1546928	1546928	1
1547063	1547063	0
1547115	1547115	0
1547153	1547153	1
1547398	1547398	0
1547443	1547443	1
1547781	1547781	0
1548390	1548390	1
1548770	1548770	1
1549028	1549028	1
1550116	1550116	1
1550329	1550329	0
1550350	1550350	1
1550449	1550449	0
1550624	1550624	0
1550646	1550646	1
1550667	1550667	0
1551306	1551306	1
1551488	1551488	1
1551904	1551904	1
1552066	1552066	0
1552397	1552397	1
1552438	1552438	1
1552517	1552517	1
1552798	1552798	1
1553038	1553038	1
1553388	1553388	1
1553813	1553813	1
1553920	1553920	1
1554059	1554059	1
1554348	1554348	1
1554376	1554376	0
1554552	1554552	1
1554590	1554590	1
1554753	1554753	1
1554972	1554972	1
1555277	1555277	0
1555926	1555926	1
1556190	1556190	1
1556383	1556383	0
1556831	1556831	1
1556866	1556866	1
1556948	1556948	0
1557058	1557058	0
1557752	1557752	1
1558356	1558356	0
1558967	1558967	0
1558990	1558990	0
1559048	1559048	1
1559304	1559304	1
1559700	1559700	1
1560011	1560011	0
1560186	1560186	1
1560353	1560353	1
1560371	1560371	1
1560388	1560388	1
1560937	1560937	0
1560985	1560985	0
1561224	1561224	1
1561304	1561304	1
1561330	1561330	1
1561412	1561412	1
1561914	1561914	0
1562117	1562117	1
1562265	1562265	1
1562346	1562346	0
1562583	1562583	0
1562605	1562605	1
1562673	1562673	0
1563028	1563028	0
1563150	1563150	0
1563337	1563337	0
1563464	1563464	0
1563586	1563586	1
1563867	1563867	1
1563998	1563998	1
1564358	1564358	1
1564361	1564361	1
1564616	1564616	0
1564751	1564751	1
1565107	1565107	0
1565286	1565286	1
1565615	1565615	0
1566509	1566509	0
1566741	1566741	0
1566839	1566839	1
1566907	1566907	0
1566958	1566958	0
1567069	1567069	1
1567254	1567254	1
1567646	1567646	0
1569007	1569007	0
1569260	1569260	1
1569498	1569498	1
1569752	1569752	1
1569984	1569984	0
1570740	1570740	1
1571117	1571117	0
1571216	1571216	0
1571265	1571265	1
1571733	1571733	1
1571749	1571749	0
1571757	1571757	1
1572009	1572009	1
1572529	1572529	0
1572835	1572835	0
1573020	1573020	0
1573526	1573526	1
1573946	1573946	1
1574506	1574506	0
1574822	1574822	0
1575890	1575890	1
1576430	1576430	1
1576724	1576724	1
1576789	1576789	1
1576931	1576931	0
1577227	1577227	0
1577706	1577706	0
1577892	1577892	1
1577917	1577917	1
1577925	1577925	1
1577932	1577932	1
1578210	1578210	1
1579187	1579187	0
1579765	1579765	1
1579974	1579974	0
1580491	1580491	1
1580911	1580911	1
1581300	1581300	0
1581910	1581910	1
1582019	1582019	1
1582269	1582269	1
1582297	1582297	0
1582385	1582385	1
1582586	1582586	0
1582609	1582609	1
1582745	1582745	1
1583324	1583324	0
1583721	1583721	1
1583969	1583969	1
1584074	1584074	0
1584228	1584228	0
1584498	1584498	0
1584539	1584539	0
1584681	1584681	1
1584809	1584809	0
1585299	1585299	1
1585353	1585353	1
1585371	1585371	1
1585780	1585780	1
1585813	1585813	0
1586406	1586406	1
1587250	1587250	1
1587325	1587325	1
1587436	1587436	1
1587727	1587727	1
1588939	1588939	0
1589152	1589152	1
1589190	1589190	0
1589593	1589593	1
1590969	1590969	1
1591215	1591215	0
1591442	1591442	1
1591560	1591560	1
1591829	1591829	1
1591850	1591850	1
1591976	1591976	0
1592011	1592011	1
1592447	1592447	0
